TourId iBest gBest time(ms)
649 1291.9599484275 1202.9460793167 65
650 1289.5658678168 1202.9460793167 64
651 1263.0480599813 1202.9460793167 65
652 1337.8751083771 1202.9460793167 66
653 1308.7273685488 1202.9460793167 64
654 1282.0990605692 1202.9460793167 65
655 1266.0957107636 1202.9460793167 63
656 1355.3892537195 1202.9460793167 64
657 1357.8029820196 1202.9460793167 66
658 1331.2603781233 1202.9460793167 65
659 1289.8596299272 1202.9460793167 65
660 1306.9479567237 1202.9460793167 64
661 1251.0915929786 1202.9460793167 66
662 1280.7823923781 1202.9460793167 66
663 1311.6643633201 1202.9460793167 63
664 1322.1543046674 1202.9460793167 64
665 1314.0807573190 1202.9460793167 64
666 1285.6032972242 1202.9460793167 63
667 1278.8675782205 1202.9460793167 63
668 1276.5702543364 1202.9460793167 64
669 1281.0650367619 1202.9460793167 64
670 1281.2998713342 1202.9460793167 67
671 1282.5889246929 1202.9460793167 65
672 1278.2369545888 1202.9460793167 64
673 1268.4998035186 1202.9460793167 66
674 1299.4938502797 1202.9460793167 66
675 1219.0076863728 1202.9460793167 66
676 1314.3386320201 1202.9460793167 64
677 1287.5101751669 1202.9460793167 64
678 1311.4929389223 1202.9460793167 63
679 1246.0550715911 1202.9460793167 64
680 1258.2373033315 1202.9460793167 64
681 1322.2669796362 1202.9460793167 64
682 1245.4181933691 1202.9460793167 64
683 1271.7220786058 1202.9460793167 67
684 1258.4324613551 1202.9460793167 65
685 1245.0905078276 1202.9460793167 65
686 1279.6058028036 1202.9460793167 66
687 1240.7113778001 1202.9460793167 68
688 1311.4940545698 1202.9460793167 65
689 1267.7321037456 1202.9460793167 65
690 1273.5541998110 1202.9460793167 66
691 1225.6447564108 1202.9460793167 65
692 1324.5474941889 1202.9460793167 66
693 1206.6547111918 1202.9460793167 63
694 1255.7886203404 1202.9460793167 65
695 1280.0784672983 1202.9460793167 64
