TourId iBest gBest time(ms)
719 673.3593588623 584.0161616840 20
720 637.7502351877 584.0161616840 21
721 631.0613188104 584.0161616840 21
722 641.2552012767 584.0161616840 20
723 643.1175338202 584.0161616840 20
724 646.6929722255 584.0161616840 20
725 664.7243025700 584.0161616840 29
726 667.0030843006 584.0161616840 20
727 632.2476539828 584.0161616840 20
728 658.5724155067 584.0161616840 20
729 635.0916187244 584.0161616840 21
730 637.6307041403 584.0161616840 20
731 674.2414270815 584.0161616840 21
732 645.7180336121 584.0161616840 21
733 667.9146479133 584.0161616840 20
734 672.8303763350 584.0161616840 21
735 653.2771793836 584.0161616840 20
736 698.2782198542 584.0161616840 20
737 668.2561725515 584.0161616840 21
738 643.1549405344 584.0161616840 20
739 687.5454100893 584.0161616840 20
740 653.4105777902 584.0161616840 21
741 652.1416424761 584.0161616840 20
742 642.2341760625 584.0161616840 20
743 690.7491454267 584.0161616840 22
744 684.3190168360 584.0161616840 21
745 648.7270077881 584.0161616840 21
746 648.8373765432 584.0161616840 23
747 636.0570009927 584.0161616840 20
748 659.1141038331 584.0161616840 21
749 682.5509805990 584.0161616840 21
750 656.1462159508 584.0161616840 21
751 692.6733353359 584.0161616840 20
752 689.7406082992 584.0161616840 21
753 662.9191165491 584.0161616840 20
754 651.6905059701 584.0161616840 20
755 660.1034089931 584.0161616840 21
756 657.3223706753 584.0161616840 21
757 676.7245092922 584.0161616840 21
758 667.7831182988 584.0161616840 20
759 670.9227610775 584.0161616840 21
760 644.0371475389 584.0161616840 21
761 658.1366751754 584.0161616840 20
762 637.6865563865 584.0161616840 21
763 664.0627884151 584.0161616840 20
764 677.5714797451 584.0161616840 21
765 678.1594413043 584.0161616840 21
766 679.5152800687 584.0161616840 22
767 655.7938243299 584.0161616840 21
768 667.7603864996 584.0161616840 21
769 674.1629172675 584.0161616840 21
770 672.8292355176 584.0161616840 20
771 639.8955606365 584.0161616840 20
