TourId iBest gBest time(ms)
679 3325.0674503343 2673.2102217837 505
680 3281.7480804668 2673.2102217837 500
681 3186.7567808912 2673.2102217837 498
682 3313.7866545503 2673.2102217837 498
683 3286.3835895198 2673.2102217837 498
684 3237.6783014699 2673.2102217837 500
685 3255.5542586563 2673.2102217837 496
686 3199.6627009986 2673.2102217837 499
687 3293.6901165872 2673.2102217837 496
688 3123.7191519965 2673.2102217837 504
689 3356.0085017373 2673.2102217837 497
690 3274.0582753018 2673.2102217837 501
691 3237.4010237293 2673.2102217837 496
692 3124.5401457647 2673.2102217837 497
693 3235.9282599222 2673.2102217837 496
694 3274.1549472119 2673.2102217837 498
